Error,ErrorDoc,Date,Name,Project,Duration,Ry0_Ch3,Ry0_Ch11,Ry0_Ch19,Ry0_Ch27,Ry0_Ch35,Ry0_Ch43,Ry0_Ch51,Surface Temperature(°C),dM,dM_Pos,Indoor Temperature(℃),Indoor Humidity(%),Outdoor Temperature(℃),Outdoor Humidity(%),Dew Point(℃),Wind(m/s),Wind variance(m/s),Gust(m/s),Wind Direction(°),Std. of Wind Direction(°),ABS Pressure(hpa),Solar Rad.(w/m2),Hourly Rain(mm),Event Rain(mm),CH1 Temperature(℃),CH1 Dewpoint(℃),CH1 Humidity(%),CH2 Temperature(℃),CH2 Dewpoint(℃),CH2 Humidity(%),CH3 Temperature(℃),CH3 Dewpoint(℃),CH3 Humidity(%)
NaN,NaN,12-Sep-2024 06:56:57,2024-09-12_Messung_Zeitz_0656.h5,Large Scale Experiment - Mass in Span 4,600,0.00035880312757524,0.000305002799393024,0.000295049450006405,0.000340994289087574,0.000314590444191911,0.000253992767431316,0.000319809878585918,11.5966135000002,39,27,13.67,62,7.44,85,5.04,0,0,0,15.800004873947,0.399998193316052,990.51,1.45,0,0,14.72,6.96,59.7,14.34,6.64,60,13.3,6.9,65
NaN,NaN,12-Sep-2024 07:07:14,2024-09-12_Messung_Zeitz_0707.h5,Large Scale Experiment - Mass in Span 3,600,0.000261305434692932,0.000215436204082222,0.000222723311428038,0.000285244246008604,0.000272282993453496,0.000248385339192636,0.000265583923512896,11.5910316666669,39,19,13.6,62,7.25,85,4.85,0,0,0,16,0,990.49,2.06,0,0,14.77,6.87,59,14.41,6.71,60,13.28,6.88,65
NaN,NaN,12-Sep-2024 07:27:47,2024-09-12_Messung_Zeitz_0727.h5,Large Scale Experiment - Mass in Span 3,600,0.000307441896428326,0.000251701780648127,0.000305670419012334,0.000249120038095418,0.000223543622204766,0.000233969364732279,0.000275065642427535,11.4235903333332,39,19,13.5,62,7.22,85,4.82,0,0,0,15.9000036554135,0.299997569702022,990.62,3.18,0,0,14.69,6.79,59,14.28,6.6,60,13.17,6.77,65
NaN,NaN,12-Sep-2024 07:38:04,2024-09-12_Messung_Zeitz_0738.h5,Large Scale Experiment - Mass in Span 3,600,0.000350760657927338,0.000304923297338062,0.00040862855733203,0.000343896863178741,0.00033514500619806,0.000310578029265046,0.00032024560745013,11.3479338333332,39,19,13.44,62,7.21,84,4.71,0.06,0.126491106406735,0.5,15.9955151945798,4.16986267111934,990.55,3.71,0,0,14.6,6.7,59,14.2,6.6,60,13.1,6.7,65
NaN,NaN,12-Sep-2024 07:48:21,2024-09-12_Messung_Zeitz_0748.h5,Large Scale Experiment - Mass in Span 3,600,0.000328740312442637,0.000262579337034886,0.000272592144434653,0.000334206589413926,0.000319279116756085,0.000301927849770548,0.000330768599367228,11.1811200000001,39,19,13.4,62.3,7.42,82.6,4.64,0.39,0.119721899973786,0.5,13.2369522846721,16.7555391159694,990.59,4.26,0,0,14.6,6.7,59,14.29,6.48,59.4,13.07,6.67,65
NaN,NaN,12-Sep-2024 07:58:37,2024-09-12_Messung_Zeitz_0758.h5,Large Scale Experiment - Mass in Span 3,600,0.000346484530041131,0.00034645853823037,0.0003614359121,0.000363739225736575,0.000350795104820417,0.000286949413055958,0.000310380893056664,11.1165140000002,39,19,13.31,63,7.66,81.1,4.58,0.29,0.202484567313166,0.5,14.2073412143658,6.11135964633598,990.64,4.89,0,0,14.57,6.67,59,14.27,6.37,59,13,6.6,65
NaN,NaN,12-Sep-2024 08:08:54,2024-09-12_Messung_Zeitz_0808.h5,Large Scale Experiment - Mass in Span 3,600,0.000395345656407281,0.000327988773639944,0.000394981101515947,0.000344207623745504,0.000304487081057667,0.0003473732938272,0.000356413620675249,11.1753851666668,39,19,13.3,63,7.74,82,4.84,0.06,0.126491106406735,0.5,16.098252426112,3.11227828468204,990.68,5.4,0,0,14.45,6.55,59,14.11,6.36,59.5,12.92,6.52,65
NaN,NaN,12-Sep-2024 08:19:11,2024-09-12_Messung_Zeitz_0819.h5,Large Scale Experiment - Mass in Span 3,600,0.000333246708662254,0.000313872912079412,0.000306867343927938,0.000359849933335718,0.000411997716017674,0.000344553012019214,0.00034632314813389,11.1785631666668,39,19,13.29,62.1,7.93,81.2,4.9,0.04,0.0966091783079296,0.5,14.4001742503878,1.28051404499185,990.68,6.1,0,0,14.3,6.4,59,13.74,6.14,60,12.88,6.48,65
NaN,NaN,12-Sep-2024 08:29:28,2024-09-12_Messung_Zeitz_0829.h5,Large Scale Experiment - Mass in Span 3,600,0.000412461543540306,0.000336877661389959,0.000327672884256332,0.000426532942683823,0.000394456390635042,0.000425456144517489,0.000378797051588706,11.2773544999999,39,19,13.24,62,8.25,79.5,4.95,0.22,0.269979423084221,1,8.23505716370092,9.09671689252985,990.82,7.13,0,0,14.27,6.37,59,13.7,6.1,60,12.85,6.45,65
NaN,NaN,12-Sep-2024 08:39:44,2024-09-12_Messung_Zeitz_0839.h5,Large Scale Experiment - Mass in Span 3,600,0.000273765706304407,0.000227757189807827,0.000229946678595894,0.000247300178406537,0.000241958292920011,0.000205701136067167,0.000254879968177777,11.4139341666665,39,19,13.2,62,8.72,78.8,5.27,0.29,0.255821118057999,1,11.1109287610302,9.91026970011375,990.83,8.39,0,0,14.2,6.3,59,13.75,6.15,60,12.8,6.4,65
NaN,NaN,12-Sep-2024 08:50:01,2024-09-12_Messung_Zeitz_0850.h5,Large Scale Experiment - Mass in Span 3,600,0.000287865106771508,0.000232604928212213,0.000303815604070212,0.000291693718987761,0.000277897103426194,0.000253226591777678,0.000280534017224332,11.6049400000001,39,19,13.18,62,9.28,76,5.28,0.61,0.0316227766016838,1,16.877696504176,7.84963167784747,990.98,8.28,0,0,14.3,6.4,59,13.93,6.03,59,12.81,6.41,65
NaN,NaN,12-Sep-2024 09:00:18,2024-09-12_Messung_Zeitz_0900.h5,Large Scale Experiment - Mass in Span 3,600,0.000356013656518214,0.000297277153650183,0.000250640065733933,0.000317377305643006,0.000318923379904046,0.000277099027610629,0.000318181027068475,11.7880121666666,39,19,13.16,62,9.6,74.6,5.32,0.72,0.285968141193696,1.5,20.7943117970271,31.0915153030208,991.05,9.48,0,0,14.31,6.41,59,14,6.1,59,12.8,6.4,65
NaN,NaN,12-Sep-2024 09:20:51,2024-09-12_Messung_Zeitz_0920.h5,Large Scale Experiment - Mass in Span 3,600,0.000285739871850859,0.00022202038249963,0.000238200929679057,0.000280053701196611,0.00027253704681586,0.000232498394927926,0.00027737553401284,12.3594146666665,39,19,13.19,62,10.22,73.4,5.69,0.62,0.332665998663324,1.5,24.1757217549684,19.0300803091321,991.27,11.05,0,0,14.2,6.3,59,14.04,6.14,59,12.9,6.5,65
NaN,NaN,12-Sep-2024 09:31:08,2024-09-12_Messung_Zeitz_0931.h5,Large Scale Experiment - Mass in Span 3,600,0.000226302266859612,0.000206511729318111,0.000246539340657312,0.000215816028228483,0.000224660885543821,0.000269202744816342,0.00021744329277101,12.6565678333334,39,19,13.23,62,10.62,72.5,5.85,0.88,0.835064867739826,2.6,-23.9976454689545,66.0006107072885,991.24,12.05,0,0,14.2,6.3,59,14.04,6.14,59,12.94,6.44,64.5
NaN,NaN,12-Sep-2024 09:41:25,2024-09-12_Messung_Zeitz_0941.h5,Large Scale Experiment - Mass in Span 3,600,0.000338321269277058,0.000288935157398792,0.000273910485690911,0.000336160118593548,0.000289458507503858,0.000229440799351261,0.00032480711195955,13.0414668333334,39,19,13.3,62,11,70.8,5.87,0.81,0.450801754901445,2,-4.87235586647243,48.1059726446713,991.27,14.51,0,0,14.2,6.3,59,14.12,6.22,59,12.99,6.39,64
NaN,NaN,12-Sep-2024 09:51:42,2024-09-12_Messung_Zeitz_0951.h5,Large Scale Experiment - Mass in Span 3,600,0.000233334712298713,0.000205769087535177,0.000235192766587541,0.00024211365818,0.000214954625008839,0.000212145375571797,0.00023504413506422,13.4151084999999,39,19,13.32,62,11.66,69,6.16,1.09,0.826572575290411,4.1,34.1050668596262,48.2743771164649,991.23,13.51,0,0,14.19,6.29,59,14.2,6.3,59,13.09,6.4,64
NaN,NaN,12-Sep-2024 10:01:58,2024-09-12_Messung_Zeitz_1001.h5,Large Scale Experiment - Mass in Span 3,600,0.000243801951846163,0.000201655399256189,0.000207907867417701,0.000259284408407077,0.000225259170527671,0.000214798767469517,0.000242189964729892,13.5993496666669,39,19,13.38,62,11.94,65.1,5.6,1.38,0.7800284895082,3.6,-21.9013775485603,55.458668631386,991.27,13.94,0,0,14.07,6.2,59.1,14.2,6.3,59,13.17,6.47,64
NaN,NaN,12-Sep-2024 10:22:32,2024-09-12_Messung_Zeitz_1022.h5,Large Scale Experiment - Mass in Span 3,600,0.000314989914965447,0.000274636753306763,0.000301808288769745,0.000310004380150428,0.00030912296340331,0.000293696900620917,0.000319342915298628,13.6707481666669,39,19,13.48,61,11.6,65.9,5.47,1.79,0.647130417904906,4.1,-36.137079303325,44.6593875531649,991.3,11.46,0,0,13.92,6.05,59.1,14.2,6.26,58.8,13.3,6.4,63
NaN,NaN,12-Sep-2024 10:32:48,2024-09-12_Messung_Zeitz_1032.h5,Large Scale Experiment - Mass in Span 3,600,0.000272094743063418,0.000219046228131153,0.000233938689279271,0.000259126339465154,0.000243611197250658,0.00019992982730366,0.000255720387393636,13.6711986666669,39,19,13.5,61,11.28,66.6,5.3,1.15,0.337474278855276,2,-31.9550966770256,78.8532746485261,991.26,9.58,0,0,13.92,6.29,59.9,14.2,6.1,58,13.36,6.46,63
NaN,NaN,12-Sep-2024 10:43:05,2024-09-12_Messung_Zeitz_1043.h5,Large Scale Experiment - Mass in Span 3,600,0.000248783571612,0.000224257060106315,0.000241459520879164,0.000272153924404266,0.000264225766626922,0.000239621215165659,0.000264771906468239,13.7939911666665,39,19,13.58,61,11.54,65,5.2,1.43,0.710320741324337,4.1,-39.1220315687842,52.980904132041,991.26,10.58,0,0,14.04,6.17,59.1,14.3,6.1,58,13.4,6.5,63
NaN,NaN,12-Sep-2024 10:53:22,2024-09-12_Messung_Zeitz_1053.h5,Large Scale Experiment - Mass in Span 3,600,0.00026983016783046,0.000214142578600222,0.000244644343957362,0.000280455013178463,0.000272378704552041,0.000257049730415091,0.000273791833205617,13.9079413333331,39,19,13.6,60.2,11.96,60.1,4.5,1.66,0.539958846168442,2.6,-22.4557528222971,43.4401924004808,991.22,10.42,0,0,13.99,6.01,58.6,14.3,6.1,58,13.45,6.45,62.5
NaN,NaN,12-Sep-2024 11:03:39,2024-09-12_Messung_Zeitz_1103.h5,Large Scale Experiment - Mass in Span 3,600,0.000172559845104308,0.000150729189641778,0.00016034211829141,0.00018115911555043,0.000175247722544602,0.000165996084602341,0.000178018146142223,14.1311631666668,39,19,13.7,59.9,11.99,61,4.72,0.95,0.437797517885457,2.6,13.2363886532242,45.1642468394001,991.35,10.75,0,0,13.96,6.04,58.9,14.3,5.92,57.1,13.5,6.37,61.9
NaN,NaN,12-Sep-2024 11:13:56,2024-09-12_Messung_Zeitz_1113.h5,Large Scale Experiment - Mass in Span 3,600,0.000244446823937414,0.000195307282269724,0.00022294714600635,0.000231111569580026,0.000213955357210045,0.000209870648309039,0.000234345117148218,14.3835194999998,39,19,13.77,59.1,12.38,63,5.55,1.06,0.824890565132396,3.1,31.5257338573507,55.8512444379388,991.36,11.49,0,0,14,5.96,58.3,14.32,5.92,57,13.54,6.14,61
NaN,NaN,12-Sep-2024 11:24:13,2024-09-12_Messung_Zeitz_1124.h5,Large Scale Experiment - Mass in Span 3,600,0.000355216099347715,0.000323385584672464,0.000295949584021675,0.000366592401294772,0.000341092217740648,0.000260637828262657,0.000374954152214658,14.5523315000001,39,19,13.85,59,12.39,62.4,5.4,0.78,0.332665998663324,2,-8.59707801235607,44.8528526164635,991.36,12.78,0,0,14.04,5.94,58,14.4,6,57,13.64,6.24,61
NaN,NaN,12-Sep-2024 11:34:29,2024-09-12_Messung_Zeitz_1134.h5,Large Scale Experiment - Mass in Span 3,600,0.000240348018037891,0.000189716197219432,0.000218801551708256,0.000258888296450737,0.000231239613598959,0.000228569084065176,0.00024267934784706,14.6079740000003,39,19,13.91,59,12.21,61,4.91,1.52,0.640832791503889,3.1,-54.3342295686703,55.01134197783,991.34,15.44,0,0,14.1,6,58,14.49,6.05,56.8,13.69,6.29,61
NaN,NaN,12-Sep-2024 11:44:46,2024-09-12_Messung_Zeitz_1144.h5,Large Scale Experiment - Mass in Span 3,600,0.000322969612431423,0.000263341709731158,0.000317764906244542,0.000314246981477832,0.000307974323254858,0.000288641235813884,0.00029557318839534,14.7738956666666,39,19,14,59,12.36,59.6,4.73,0.95,0.400693842672377,2,26.6003844111596,58.2877366772961,991.31,19.33,0,0,14.12,6.02,58,14.52,6.09,56.9,13.75,6.33,60.9
NaN,NaN,12-Sep-2024 11:55:03,2024-09-12_Messung_Zeitz_1155.h5,Large Scale Experiment - Mass in Span 3,600,0.000334560178600995,0.000274910946600281,0.000307882785675815,0.00033014768052818,0.000294157399753658,0.000265756438075997,0.000321947943465124,14.9337079999998,39,19,14.09,59,12.6,58.5,4.68,0.68,0.489444129146071,1.5,23.8285553207166,18.7730452950308,991.28,22.63,0,0,14.21,6.1,58,14.6,5.93,56.1,13.81,6.25,60.2
NaN,NaN,12-Sep-2024 12:05:20,2024-09-12_Messung_Zeitz_1205.h5,Large Scale Experiment - Mass in Span 3,600,0.000310558099497593,0.000266730488277708,0.000303761502905729,0.000315667250322545,0.000294455232051836,0.000277530462114996,0.000298547731904322,15.1641381666669,39,19,14.15,58.4,12.86,57.4,4.63,0.53,0.478539444560216,1.5,31.6174200112042,36.8824670957928,991.34,21.14,0,0,14.2,6.07,57.9,14.6,5.9,56,13.9,6.3,60
NaN,NaN,12-Sep-2024 12:15:37,2024-09-12_Messung_Zeitz_1215.h5,Large Scale Experiment - Mass in Span 3,600,0.00026166445502624,0.000220324245636149,0.00023475961036858,0.000259273434242315,0.000225062232824436,0.000212481829974077,0.000268790506876872,15.3469654999999,39,19,14.23,58,13.16,59.3,5.4,0.47,0.312872000806862,1,21.5053174954727,11.4786237021762,991.41,26.62,0,0,14.2,5.83,57.1,14.55,5.9,56,13.97,6.34,59.9
NaN,NaN,12-Sep-2024 12:36:11,2024-09-12_Messung_Zeitz_1236.h5,Large Scale Experiment - Mass in Span 3,600,0.000325743087718385,0.000260093590114644,0.00028476063628613,0.000319305563153558,0.000269033722053331,0.000302126040562195,0.000330379446969988,15.3663751666664,39,19,14.46,57.6,12.83,58.9,4.98,1.17,0.549848463972878,2.6,-16.0016981214423,27.23036408024,991.48,18.25,0,0,14.34,5.92,56.9,14.7,5.94,55.7,14.11,6.36,59.5
NaN,NaN,12-Sep-2024 12:46:28,2024-09-12_Messung_Zeitz_1246.h5,Large Scale Experiment - Mass in Span 3,600,0.00019932837750537,0.000173471832522877,0.000197211110347425,0.000211114435494019,0.000206707991746733,0.000222995455549383,0.000204436089140445,15.3241473333332,39,19,14.5,57,12.73,59.5,5.03,0.95,0.777817459305202,2.6,-3.64401917845059,25.5075354283163,991.26,18.24,0,0,14.37,5.87,56.5,14.77,5.87,55,14.16,6.26,59
NaN,NaN,12-Sep-2024 12:56:44,2024-09-12_Messung_Zeitz_1256.h5,Large Scale Experiment - Mass in Span 3,600,0.000241788790108178,0.00021331888946172,0.00022254911541338,0.000251186567957979,0.000257455811122755,0.000214985676439828,0.000246017064631692,15.0843856666668,39,19,14.56,56.9,12.74,58.2,4.74,2.06,1.09056560248952,4.6,-0.79744351198535,17.684912837061,991.3,9.88,0,0,14.2,5.21,54.7,14.74,5.72,54.6,14.2,6.3,59
NaN,NaN,12-Sep-2024 13:07:01,2024-09-12_Messung_Zeitz_1307.h5,Large Scale Experiment - Mass in Span 3,600,0.000271485729899957,0.000224643306332599,0.000259520850036986,0.000279640196096441,0.000257321603796176,0.000237827087573562,0.00026842605890309,14.629456,39,19,14.6,55.6,11.7,63.4,4.99,2.11,0.433205109234259,4.1,-33.2704204866547,30.1572748908458,991.43,11.56,0,0,14.02,5.34,55.8,14.7,5.74,54.8,14.2,6.3,59
NaN,NaN,12-Sep-2024 13:27:35,2024-09-12_Messung_Zeitz_1327.h5,Large Scale Experiment - Mass in Span 3,600,0.000357709061794951,0.000296332350843169,0.000360794364284616,0.000352179150513418,0.000377372825965899,0.000336781963972751,0.000358402611254068,14.2874694999998,39,19,14.6,56,11.14,69.9,5.83,0.32,0.382390143992,1.5,9.23286400549584,8.17411894894292,991.6,15.7,0,0,14.22,5.64,56.1,14.7,5.68,54.6,14.11,6.01,58
NaN,NaN,12-Sep-2024 13:37:52,2024-09-12_Messung_Zeitz_1337.h5,Large Scale Experiment - Mass in Span 3,600,0.000316051533850761,0.000277483202513986,0.000284393393201307,0.000292684609388653,0.000252113262788479,0.00024232449995451,0.000292094773262723,14.1011265000002,39,19,14.65,56,11.25,68.6,5.66,1.15,0.575905084772366,2,-1.6993165040391,4.81719504112278,991.64,11.79,0,0,14.29,5.69,56,14.71,5.6,54.3,14.14,6.04,58
NaN,NaN,12-Sep-2024 13:48:08,2024-09-12_Messung_Zeitz_1348.h5,Large Scale Experiment - Mass in Span 3,600,0.000257798386815911,0.000191113432795398,0.000177964507814757,0.000245338495892908,0.000239677278223712,0.000201295445981626,0.000263699400560682,13.8915973333332,39,19,14.6,56,10.9,69.4,5.51,1.74,0.895916662791058,4.1,-28.8220361010109,69.9731046320412,991.69,13.65,0,0,14.14,5.7,56.8,14.7,5.8,55,14.1,6.2,59
NaN,NaN,12-Sep-2024 13:58:25,2024-09-12_Messung_Zeitz_1358.h5,Large Scale Experiment - Mass in Span 3,600,0.000314909224971611,0.0002373816457968,0.000252871781235029,0.000324276247075323,0.000287151861532357,0.000273909911855931,0.0003163523410634,13.9979221666667,39,19,14.6,56,10.49,72.8,5.85,0.32,0.293636207273937,1,25.2217534730042,17.7209956442605,991.54,27.25,0,0,14.1,5.76,57.2,14.63,5.73,55,14,6.31,59.7
NaN,NaN,12-Sep-2024 14:08:42,2024-09-12_Messung_Zeitz_1408.h5,Large Scale Experiment - Mass in Span 3,600,0.000330425243259523,0.00027151612288876,0.000346977612127623,0.000328459688842977,0.00028486839548681,0.000253209642146217,0.00032314063500271,14.0347938333334,39,19,14.6,56.4,10.78,74.1,6.34,0.14,0.211869981094276,1,16.0983954266369,5.38785888169558,991.44,36.37,0,0,14.09,5.93,57.8,14.6,5.7,55,13.96,6.36,60
NaN,NaN,12-Sep-2024 14:18:59,2024-09-12_Messung_Zeitz_1418.h5,Large Scale Experiment - Deconstruction,600,0.000304731707547254,0.000246902589206481,0.000265304356914995,0.000307843973518625,0.000281185200801916,0.000266811935015088,0.000304352854619718,14.2926529999999,0,0,14.6,57,11.65,72.4,6.83,0,0,0,15.3981863995652,3.32198648213284,991.5,38.55,0,0,14.23,5.95,57.4,14.6,5.74,55.2,14,6.4,60
NaN,NaN,12-Sep-2024 14:29:15,2024-09-12_Messung_Zeitz_1429.h5,Large Scale Experiment - Deconstruction,600,0.000436000264206939,0.000361092982777396,0.000330669765115137,0.000443436268688516,0.000394924471029804,0.000355908409797024,0.000446899192090255,14.6101735000001,0,0,14.6,57,12.47,66.9,6.47,0.23,0.262678510731274,1,21.1748944794725,7.82337258755032,991.57,27.51,0,0,14.22,5.94,57.4,14.6,5.9,56,14,6.48,60.4
NaN,NaN,12-Sep-2024 14:39:32,2024-09-12_Messung_Zeitz_1439.h5,Large Scale Experiment - Deconstruction,600,0.000359041548056172,0.000298206596459495,0.000269345863559192,0.000308998590431136,0.000273005714873231,0.000226460790836736,0.000299435665976073,14.9812541666666,0,0,14.65,57,13.27,62.9,6.36,0.04,0.0699205898780101,0.5,15.7000896134106,2.64758277853689,991.69,32.87,0,0,14.3,6,57.5,14.66,5.96,56,14.06,6.46,60
NaN,NaN,12-Sep-2024 14:49:49,2024-09-12_Messung_Zeitz_1449.h5,Large Scale Experiment - Deconstruction,600,0.000194408866886421,0.000152283460148315,0.000127618483802149,0.000194451375595942,0.00017903358341588,0.000149034319589488,0.000198862315215266,15.2504874999999,0,0,14.71,57,13.58,56.1,4.99,0.18,0.244040069569642,1,14.0956243668024,4.61101010269311,991.62,42.78,0,0,14.39,6.09,57.5,14.7,6,56,14.11,6.51,60
NaN,NaN,12-Sep-2024 15:00:05,2024-09-12_Messung_Zeitz_1500.h5,Large Scale Experiment - Deconstruction,600,0.000189976140191027,0.00016417249073275,0.000155595809703775,0.000187053658229909,0.000187393395274414,0.000164958729681285,0.000170451923564594,15.3237311666664,0,0,14.76,57,13.61,57.9,5.47,0.04,0.126491106406735,0.5,16.7982317717045,2.52075552081082,991.61,20.73,0,0,14.4,6.04,57.2,14.69,5.83,55.3,14.2,6.51,59.7
NaN,NaN,12-Sep-2024 15:10:22,2024-09-12_Messung_Zeitz_1510.h5,Large Scale Experiment - Deconstruction,600,0.000309418694208256,0.000267989765317562,0.000228644593353424,0.000310433480911798,0.000322460363645556,0.000285112236456569,0.000301741069513014,15.3968576666664,0,0,14.79,56.5,13.45,60.9,6.07,0.09,0.166332999331662,0.5,17.5995269322119,2.83524734479798,991.65,13.2,0,0,14.5,6.1,57,14.71,5.87,55.3,14.26,6.36,59
NaN,NaN,12-Sep-2024 15:20:39,2024-09-12_Messung_Zeitz_1520.h5,Large Scale Experiment - Deconstruction,600,0.000234828625755118,0.000190344862675741,0.000197476922633822,0.000234195191957982,0.000234554480637634,0.000209831973120923,0.000231691119745021,15.4356044999998,0,0,14.86,56.1,13.29,61.3,5.99,0.03,0.0674948557710553,0.5,15.1000268048406,2.02215926378103,991.71,16.4,0,0,14.52,6.12,57,14.78,5.88,55,14.3,6.4,59
